09:39:27  [main] 	Initializing Modules
09:39:28  [Apache] 	XAMPP Apache is already running on port 80
09:39:28  [Apache] 	XAMPP Apache is already running on port 443
09:39:28  [mysql] 	XAMPP MySQL is already running on port 3306
09:39:28  [main] 	The FileZilla module is disabled
09:39:28  [main] 	The Mercury module is disabled
09:39:28  [main] 	Starting Check-Timer
09:39:28  [main] 	Control Panel Ready
19:20:56  [mysql] 	Attempting to stop MySQL app...
19:20:56  [mysql] 	Status change detected: stopped
19:20:56  [Apache] 	Attempting to stop Apache (PID: 6740)
19:20:56  [Apache] 	Attempting to stop Apache (PID: 11044)
19:20:56  [Apache] 	Status change detected: stopped
19:20:57  [mysql] 	Attempting to start MySQL app...
19:20:57  [mysql] 	Status change detected: running
19:20:57  [Apache] 	Attempting to start Apache app...
19:20:57  [Apache] 	Status change detected: running
21:04:35  [main] 	Deinitializing Modules
21:04:35  [main] 	Deinitializing Control Panel

23:34:21  [main] 	Initializing Control Panel
23:34:21  [main] 	Windows Version:  Enterprise  64-bit
23:34:21  [main] 	XAMPP Version: 7.3.9
23:34:21  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
23:34:21  [main] 	You are not running with administrator rights! This will work for
23:34:21  [main] 	most application stuff but whenever you do something with services
23:34:21  [main] 	there will be a security dialogue or things will break! So think 
23:34:21  [main] 	about running this application with administrator rights!
23:34:21  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
23:34:21  [main] 	Checking for prerequisites
23:34:21  [main] 	All prerequisites found
23:34:21  [main] 	Initializing Modules
23:34:21  [Apache] 	XAMPP Apache is already running on port 80
23:34:21  [Apache] 	XAMPP Apache is already running on port 443
23:34:22  [mysql] 	XAMPP MySQL is already running on port 3306
23:34:22  [main] 	The FileZilla module is disabled
23:34:22  [main] 	The Mercury module is disabled
23:34:22  [main] 	Starting Check-Timer
23:34:22  [main] 	Control Panel Ready
23:34:24  [Apache] 	Attempting to stop Apache (PID: 8164)
23:34:24  [Apache] 	Attempting to stop Apache (PID: 14256)
23:34:24  [Apache] 	Attempting to stop Apache (PID: 8164)
23:34:24  [Apache] 	Problem killing PID 8164
23:34:24  [Apache] 	Check that you have the proper privileges
23:34:24  [Apache] 	Attempting to stop Apache (PID: 14256)
23:34:24  [Apache] 	Problem killing PID 14256
23:34:24  [Apache] 	Check that you have the proper privileges
23:34:25  [Apache] 	Status change detected: stopped
23:34:25  [Apache] 	Attempting to start Apache app...
23:34:26  [Apache] 	Status change detected: running
00:28:53  [main] 	Deinitializing Modules
00:28:53  [main] 	Deinitializing Control Panel

08:51:55  [main] 	Initializing Control Panel
08:51:55  [main] 	Windows Version:  Enterprise  64-bit
08:51:55  [main] 	XAMPP Version: 7.3.9
08:51:55  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:51:55  [main] 	You are not running with administrator rights! This will work for
08:51:55  [main] 	most application stuff but whenever you do something with services
08:51:55  [main] 	there will be a security dialogue or things will break! So think 
08:51:55  [main] 	about running this application with administrator rights!
08:51:55  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:51:55  [main] 	Checking for prerequisites
08:51:55  [main] 	All prerequisites found
08:51:55  [main] 	Initializing Modules
08:51:55  [main] 	The FileZilla module is disabled
08:51:55  [main] 	The Mercury module is disabled
08:51:55  [main] 	Starting Check-Timer
08:51:55  [main] 	Control Panel Ready
08:51:58  [Apache] 	Attempting to start Apache app...
08:51:58  [Apache] 	Status change detected: running
08:51:59  [mysql] 	Attempting to start MySQL app...
08:51:59  [mysql] 	Status change detected: running
18:13:43  [main] 	Deinitializing Modules
18:13:43  [main] 	Deinitializing Control Panel

18:47:45  [main] 	Initializing Control Panel
18:47:45  [main] 	Windows Version:  Enterprise  64-bit
18:47:45  [main] 	XAMPP Version: 7.3.9
18:47:45  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
18:47:45  [main] 	You are not running with administrator rights! This will work for
18:47:45  [main] 	most application stuff but whenever you do something with services
18:47:45  [main] 	there will be a security dialogue or things will break! So think 
18:47:45  [main] 	about running this application with administrator rights!
18:47:45  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
18:47:45  [main] 	Checking for prerequisites
18:47:47  [main] 	All prerequisites found
18:47:47  [main] 	Initializing Modules
18:47:47  [main] 	The FileZilla module is disabled
18:47:47  [main] 	The Mercury module is disabled
18:47:47  [main] 	Starting Check-Timer
18:47:47  [main] 	Control Panel Ready
18:47:49  [Apache] 	Attempting to start Apache app...
18:47:49  [mysql] 	Attempting to start MySQL app...
18:47:49  [Apache] 	Status change detected: running
18:47:49  [mysql] 	Status change detected: running
21:10:40  [mysql] 	Attempting to stop MySQL app...
21:10:40  [mysql] 	Status change detected: stopped
21:10:42  [mysql] 	Attempting to start MySQL app...
21:10:42  [mysql] 	Status change detected: running
00:57:03  [main] 	Deinitializing Modules
00:57:03  [main] 	Deinitializing Control Panel

08:43:59  [main] 	Initializing Control Panel
08:43:59  [main] 	Windows Version:  Enterprise  64-bit
08:44:00  [main] 	XAMPP Version: 7.3.9
08:44:00  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:44:00  [main] 	You are not running with administrator rights! This will work for
08:44:00  [main] 	most application stuff but whenever you do something with services
08:44:00  [main] 	there will be a security dialogue or things will break! So think 
08:44:00  [main] 	about running this application with administrator rights!
08:44:00  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:44:00  [main] 	Checking for prerequisites
08:44:00  [main] 	All prerequisites found
08:44:00  [main] 	Initializing Modules
08:44:00  [main] 	The FileZilla module is disabled
08:44:00  [main] 	The Mercury module is disabled
08:44:00  [main] 	Starting Check-Timer
08:44:00  [main] 	Control Panel Ready
08:44:02  [Apache] 	Attempting to start Apache app...
08:44:02  [Apache] 	Status change detected: running
08:44:02  [mysql] 	Attempting to start MySQL app...
08:44:03  [mysql] 	Status change detected: running
00:48:33  [main] 	Deinitializing Modules
00:48:33  [main] 	Deinitializing Control Panel

08:46:22  [main] 	Initializing Control Panel
08:46:22  [main] 	Windows Version:  Enterprise  64-bit
08:46:22  [main] 	XAMPP Version: 7.3.9
08:46:22  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:46:22  [main] 	You are not running with administrator rights! This will work for
08:46:22  [main] 	most application stuff but whenever you do something with services
08:46:22  [main] 	there will be a security dialogue or things will break! So think 
08:46:22  [main] 	about running this application with administrator rights!
08:46:22  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:46:22  [main] 	Checking for prerequisites
08:46:23  [main] 	All prerequisites found
08:46:23  [main] 	Initializing Modules
08:46:23  [main] 	The FileZilla module is disabled
08:46:23  [main] 	The Mercury module is disabled
08:46:23  [main] 	Starting Check-Timer
08:46:23  [main] 	Control Panel Ready
08:46:27  [Apache] 	Attempting to start Apache app...
08:46:28  [Apache] 	Status change detected: running
08:46:28  [mysql] 	Attempting to start MySQL app...
08:46:28  [mysql] 	Status change detected: running
18:28:01  [mysql] 	Attempting to stop MySQL app...
18:28:01  [Apache] 	Attempting to stop Apache (PID: 10556)
18:28:01  [Apache] 	Attempting to stop Apache (PID: 2700)
18:28:01  [Apache] 	Status change detected: stopped
18:28:01  [mysql] 	Status change detected: stopped
19:56:29  [Apache] 	Status change detected: running
19:56:32  [main] 	Deinitializing Modules
19:56:32  [main] 	Deinitializing Control Panel

19:56:27  [main] 	Initializing Control Panel
19:56:27  [main] 	Windows Version:  Enterprise  64-bit
19:56:27  [main] 	XAMPP Version: 7.3.9
19:56:27  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
19:56:27  [main] 	You are not running with administrator rights! This will work for
19:56:27  [main] 	most application stuff but whenever you do something with services
19:56:27  [main] 	there will be a security dialogue or things will break! So think 
19:56:27  [main] 	about running this application with administrator rights!
19:56:27  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
19:56:27  [main] 	Checking for prerequisites
19:56:27  [main] 	All prerequisites found
19:56:27  [main] 	Initializing Modules
19:56:27  [main] 	The FileZilla module is disabled
19:56:27  [main] 	The Mercury module is disabled
19:56:27  [main] 	Starting Check-Timer
19:56:27  [main] 	Control Panel Ready
19:56:29  [Apache] 	Attempting to start Apache app...
19:56:29  [Apache] 	Status change detected: running
19:56:34  [mysql] 	Attempting to start MySQL app...
19:56:34  [mysql] 	Status change detected: running
00:13:24  [main] 	Deinitializing Modules
00:13:24  [main] 	Deinitializing Control Panel

08:53:38  [main] 	Initializing Control Panel
08:53:38  [main] 	Windows Version:  Enterprise  64-bit
08:53:38  [main] 	XAMPP Version: 7.3.9
08:53:38  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:53:38  [main] 	You are not running with administrator rights! This will work for
08:53:38  [main] 	most application stuff but whenever you do something with services
08:53:38  [main] 	there will be a security dialogue or things will break! So think 
08:53:38  [main] 	about running this application with administrator rights!
08:53:38  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:53:38  [main] 	Checking for prerequisites
08:53:38  [main] 	All prerequisites found
08:53:38  [main] 	Initializing Modules
08:53:38  [main] 	The FileZilla module is disabled
08:53:38  [main] 	The Mercury module is disabled
08:53:38  [main] 	Starting Check-Timer
08:53:38  [main] 	Control Panel Ready
08:53:40  [Apache] 	Attempting to start Apache app...
08:53:40  [Apache] 	Status change detected: running
08:53:40  [mysql] 	Attempting to start MySQL app...
08:53:40  [mysql] 	Status change detected: running
18:38:33  [main] 	Deinitializing Modules
18:38:33  [main] 	Deinitializing Control Panel

20:49:52  [main] 	Initializing Control Panel
20:49:52  [main] 	Windows Version:  Enterprise  64-bit
20:49:53  [main] 	XAMPP Version: 7.3.9
20:49:53  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
20:49:53  [main] 	You are not running with administrator rights! This will work for
20:49:53  [main] 	most application stuff but whenever you do something with services
20:49:53  [main] 	there will be a security dialogue or things will break! So think 
20:49:53  [main] 	about running this application with administrator rights!
20:49:53  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
20:49:53  [main] 	Checking for prerequisites
20:49:53  [main] 	All prerequisites found
20:49:53  [main] 	Initializing Modules
20:49:53  [Apache] 	XAMPP Apache is already running on port 80
20:49:53  [Apache] 	XAMPP Apache is already running on port 443
20:49:53  [mysql] 	XAMPP MySQL is already running on port 3306
20:49:53  [main] 	The FileZilla module is disabled
20:49:53  [main] 	The Mercury module is disabled
20:49:53  [main] 	Starting Check-Timer
20:49:53  [main] 	Control Panel Ready
20:49:57  [main] 	Deinitializing Modules
20:49:57  [main] 	Deinitializing Control Panel

20:49:59  [main] 	Initializing Control Panel
20:49:59  [main] 	Windows Version:  Enterprise  64-bit
20:49:59  [main] 	XAMPP Version: 7.3.9
20:49:59  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
20:49:59  [main] 	You are not running with administrator rights! This will work for
20:49:59  [main] 	most application stuff but whenever you do something with services
20:49:59  [main] 	there will be a security dialogue or things will break! So think 
20:49:59  [main] 	about running this application with administrator rights!
20:49:59  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
20:49:59  [main] 	Checking for prerequisites
20:50:00  [main] 	All prerequisites found
20:50:00  [main] 	Initializing Modules
20:50:00  [Apache] 	XAMPP Apache is already running on port 80
20:50:00  [Apache] 	XAMPP Apache is already running on port 443
20:50:00  [mysql] 	XAMPP MySQL is already running on port 3306
20:50:00  [main] 	The FileZilla module is disabled
20:50:00  [main] 	The Mercury module is disabled
20:50:00  [main] 	Starting Check-Timer
20:50:00  [main] 	Control Panel Ready
00:19:16  [main] 	Deinitializing Modules
00:19:16  [main] 	Deinitializing Control Panel

11:08:35  [main] 	Initializing Control Panel
11:08:35  [main] 	Windows Version:  Enterprise  64-bit
11:08:35  [main] 	XAMPP Version: 7.3.9
11:08:35  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
11:08:35  [main] 	You are not running with administrator rights! This will work for
11:08:35  [main] 	most application stuff but whenever you do something with services
11:08:35  [main] 	there will be a security dialogue or things will break! So think 
11:08:35  [main] 	about running this application with administrator rights!
11:08:35  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
11:08:35  [main] 	Checking for prerequisites
11:08:35  [main] 	All prerequisites found
11:08:35  [main] 	Initializing Modules
11:08:35  [Apache] 	XAMPP Apache is already running on port 80
11:08:35  [Apache] 	XAMPP Apache is already running on port 443
11:08:35  [main] 	The FileZilla module is disabled
11:08:35  [main] 	The Mercury module is disabled
11:08:35  [main] 	Starting Check-Timer
11:08:35  [main] 	Control Panel Ready
11:08:44  [main] 	Deinitializing Modules
11:08:44  [main] 	Deinitializing Control Panel

16:14:47  [main] 	Initializing Control Panel
16:14:47  [main] 	Windows Version:  Enterprise  64-bit
16:14:47  [main] 	XAMPP Version: 7.3.9
16:14:47  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
16:14:47  [main] 	You are not running with administrator rights! This will work for
16:14:47  [main] 	most application stuff but whenever you do something with services
16:14:47  [main] 	there will be a security dialogue or things will break! So think 
16:14:47  [main] 	about running this application with administrator rights!
16:14:47  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
16:14:47  [main] 	Checking for prerequisites
16:14:47  [main] 	All prerequisites found
16:14:47  [main] 	Initializing Modules
16:14:47  [main] 	The FileZilla module is disabled
16:14:47  [main] 	The Mercury module is disabled
16:14:47  [main] 	Starting Check-Timer
16:14:47  [main] 	Control Panel Ready
16:14:49  [Apache] 	Attempting to start Apache app...
16:14:49  [Apache] 	Status change detected: running
16:14:50  [mysql] 	Attempting to start MySQL app...
16:14:50  [mysql] 	Status change detected: running
23:44:52  [main] 	Deinitializing Modules
23:44:52  [main] 	Deinitializing Control Panel

08:47:30  [main] 	Initializing Control Panel
08:47:30  [main] 	Windows Version:  Enterprise  64-bit
08:47:30  [main] 	XAMPP Version: 7.3.9
08:47:30  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:47:30  [main] 	You are not running with administrator rights! This will work for
08:47:30  [main] 	most application stuff but whenever you do something with services
08:47:30  [main] 	there will be a security dialogue or things will break! So think 
08:47:30  [main] 	about running this application with administrator rights!
08:47:30  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:47:30  [main] 	Checking for prerequisites
08:47:30  [main] 	All prerequisites found
08:47:30  [main] 	Initializing Modules
08:47:30  [main] 	The FileZilla module is disabled
08:47:30  [main] 	The Mercury module is disabled
08:47:30  [main] 	Starting Check-Timer
08:47:30  [main] 	Control Panel Ready
08:47:32  [Apache] 	Attempting to start Apache app...
08:47:32  [mysql] 	Attempting to start MySQL app...
08:47:32  [Apache] 	Status change detected: running
08:47:32  [mysql] 	Status change detected: running
23:05:29  [main] 	Deinitializing Modules
23:05:29  [main] 	Deinitializing Control Panel

08:38:27  [main] 	Initializing Control Panel
08:38:27  [main] 	Windows Version:  Enterprise  64-bit
08:38:27  [main] 	XAMPP Version: 7.3.9
08:38:27  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:38:27  [main] 	You are not running with administrator rights! This will work for
08:38:27  [main] 	most application stuff but whenever you do something with services
08:38:27  [main] 	there will be a security dialogue or things will break! So think 
08:38:27  [main] 	about running this application with administrator rights!
08:38:27  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:38:27  [main] 	Checking for prerequisites
08:38:27  [main] 	All prerequisites found
08:38:27  [main] 	Initializing Modules
08:38:27  [main] 	The FileZilla module is disabled
08:38:27  [main] 	The Mercury module is disabled
08:38:27  [main] 	Starting Check-Timer
08:38:27  [main] 	Control Panel Ready
08:38:30  [Apache] 	Attempting to start Apache app...
08:38:31  [Apache] 	Status change detected: running
08:38:31  [mysql] 	Attempting to start MySQL app...
08:38:31  [mysql] 	Status change detected: running
22:28:20  [main] 	Deinitializing Modules
22:28:20  [main] 	Deinitializing Control Panel

08:40:24  [main] 	Initializing Control Panel
08:40:24  [main] 	Windows Version:  Enterprise  64-bit
08:40:24  [main] 	XAMPP Version: 7.3.9
08:40:24  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:40:24  [main] 	You are not running with administrator rights! This will work for
08:40:24  [main] 	most application stuff but whenever you do something with services
08:40:24  [main] 	there will be a security dialogue or things will break! So think 
08:40:24  [main] 	about running this application with administrator rights!
08:40:24  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:40:24  [main] 	Checking for prerequisites
08:40:28  [main] 	All prerequisites found
08:40:28  [main] 	Initializing Modules
08:40:28  [main] 	The FileZilla module is disabled
08:40:28  [main] 	The Mercury module is disabled
08:40:28  [main] 	Starting Check-Timer
08:40:28  [main] 	Control Panel Ready
08:40:38  [Apache] 	Attempting to start Apache app...
08:40:38  [Apache] 	Status change detected: running
08:40:38  [mysql] 	Attempting to start MySQL app...
08:40:39  [mysql] 	Status change detected: running
08:44:13  [mysql] 	Attempting to stop MySQL app...
08:44:14  [mysql] 	Status change detected: stopped
08:44:14  [Apache] 	Attempting to stop Apache (PID: 5632)
08:44:14  [Apache] 	Attempting to stop Apache (PID: 7064)
08:44:14  [Apache] 	Status change detected: stopped
13:45:10  [Apache] 	Attempting to start Apache app...
13:45:10  [Apache] 	Status change detected: running
13:45:11  [Apache] 	Attempting to stop Apache (PID: 12204)
13:45:11  [Apache] 	Status change detected: stopped
13:45:12  [Apache] 	Attempting to start Apache app...
13:45:12  [Apache] 	Status change detected: running
13:45:12  [mysql] 	Attempting to start MySQL app...
13:45:12  [mysql] 	Status change detected: running
13:46:40  [mysql] 	Status change detected: stopped
13:46:40  [mysql] 	Error: MySQL shutdown unexpectedly.
13:46:40  [mysql] 	This may be due to a blocked port, missing dependencies, 
13:46:40  [mysql] 	improper privileges, a crash, or a shutdown by another method.
13:46:40  [mysql] 	Press the Logs button to view error logs and check
13:46:40  [mysql] 	the Windows Event Viewer for more clues
13:46:40  [mysql] 	If you need more help, copy and post this
13:46:40  [mysql] 	entire log window on the forums
18:39:18  [mysql] 	Attempting to start MySQL app...
18:39:18  [mysql] 	Status change detected: running
23:08:03  [main] 	Deinitializing Modules
23:08:03  [main] 	Deinitializing Control Panel

08:35:59  [main] 	Initializing Control Panel
08:35:59  [main] 	Windows Version:  Enterprise  64-bit
08:35:59  [main] 	XAMPP Version: 7.3.9
08:35:59  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:35:59  [main] 	You are not running with administrator rights! This will work for
08:35:59  [main] 	most application stuff but whenever you do something with services
08:35:59  [main] 	there will be a security dialogue or things will break! So think 
08:35:59  [main] 	about running this application with administrator rights!
08:35:59  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:35:59  [main] 	Checking for prerequisites
08:36:00  [main] 	All prerequisites found
08:36:00  [main] 	Initializing Modules
08:36:00  [main] 	The FileZilla module is disabled
08:36:00  [main] 	The Mercury module is disabled
08:36:00  [main] 	Starting Check-Timer
08:36:00  [main] 	Control Panel Ready
08:36:01  [Apache] 	Attempting to start Apache app...
08:36:01  [Apache] 	Status change detected: running
08:36:02  [mysql] 	Attempting to start MySQL app...
08:36:02  [mysql] 	Status change detected: running
22:56:04  [main] 	Deinitializing Modules
22:56:04  [main] 	Deinitializing Control Panel

08:49:26  [main] 	Initializing Control Panel
08:49:26  [main] 	Windows Version:  Enterprise  64-bit
08:49:26  [main] 	XAMPP Version: 7.3.9
08:49:26  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:49:26  [main] 	You are not running with administrator rights! This will work for
08:49:26  [main] 	most application stuff but whenever you do something with services
08:49:26  [main] 	there will be a security dialogue or things will break! So think 
08:49:26  [main] 	about running this application with administrator rights!
08:49:26  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:49:26  [main] 	Checking for prerequisites
08:49:26  [main] 	All prerequisites found
08:49:26  [main] 	Initializing Modules
08:49:26  [main] 	The FileZilla module is disabled
08:49:26  [main] 	The Mercury module is disabled
08:49:26  [main] 	Starting Check-Timer
08:49:26  [main] 	Control Panel Ready
08:49:28  [Apache] 	Attempting to start Apache app...
08:49:28  [Apache] 	Status change detected: running
08:49:28  [mysql] 	Attempting to start MySQL app...
08:49:29  [mysql] 	Status change detected: running
22:16:20  [main] 	Deinitializing Modules
22:16:20  [main] 	Deinitializing Control Panel

08:27:18  [main] 	Initializing Control Panel
08:27:18  [main] 	Windows Version:  Enterprise  64-bit
08:27:18  [main] 	XAMPP Version: 7.3.9
08:27:18  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
08:27:18  [main] 	You are not running with administrator rights! This will work for
08:27:18  [main] 	most application stuff but whenever you do something with services
08:27:18  [main] 	there will be a security dialogue or things will break! So think 
08:27:18  [main] 	about running this application with administrator rights!
08:27:18  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
08:27:18  [main] 	Checking for prerequisites
08:27:19  [main] 	All prerequisites found
08:27:19  [main] 	Initializing Modules
08:27:19  [main] 	The FileZilla module is disabled
08:27:19  [main] 	The Mercury module is disabled
08:27:19  [main] 	Starting Check-Timer
08:27:19  [main] 	Control Panel Ready
08:27:26  [Apache] 	Attempting to start Apache app...
08:27:26  [Apache] 	Status change detected: running
08:27:26  [mysql] 	Attempting to start MySQL app...
08:27:26  [mysql] 	Status change detected: running
15:27:03  [Apache] 	Attempting to stop Apache (PID: 7920)
15:27:03  [Apache] 	Attempting to stop Apache (PID: 2060)
15:27:03  [Apache] 	Status change detected: stopped
15:27:03  [mysql] 	Attempting to stop MySQL app...
15:27:04  [mysql] 	Status change detected: stopped
15:27:12  [main] 	Deinitializing Modules
15:27:12  [main] 	Deinitializing Control Panel

10:34:28  [main] 	Initializing Control Panel
10:34:28  [main] 	Windows Version:  Enterprise  64-bit
10:34:28  [main] 	XAMPP Version: 7.3.9
10:34:28  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
10:34:28  [main] 	You are not running with administrator rights! This will work for
10:34:28  [main] 	most application stuff but whenever you do something with services
10:34:28  [main] 	there will be a security dialogue or things will break! So think 
10:34:28  [main] 	about running this application with administrator rights!
10:34:28  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
10:34:28  [main] 	Checking for prerequisites
10:34:28  [main] 	All prerequisites found
10:34:28  [main] 	Initializing Modules
10:34:28  [main] 	The FileZilla module is disabled
10:34:28  [main] 	The Mercury module is disabled
10:34:28  [main] 	Starting Check-Timer
10:34:28  [main] 	Control Panel Ready
10:34:30  [Apache] 	Attempting to start Apache app...
10:34:30  [Apache] 	Status change detected: running
10:34:31  [mysql] 	Attempting to start MySQL app...
10:34:31  [mysql] 	Status change detected: running
10:46:49  [Apache] 	Attempting to stop Apache (PID: 9612)
10:46:49  [Apache] 	Attempting to stop Apache (PID: 7560)
10:46:49  [Apache] 	Status change detected: stopped
10:46:50  [Apache] 	Attempting to start Apache app...
10:46:50  [Apache] 	Status change detected: running
00:30:55  [main] 	Deinitializing Modules
00:30:55  [main] 	Deinitializing Control Panel

10:27:53  [main] 	Initializing Control Panel
10:27:53  [main] 	Windows Version:  Enterprise  64-bit
10:27:53  [main] 	XAMPP Version: 7.3.9
10:27:53  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
10:27:53  [main] 	You are not running with administrator rights! This will work for
10:27:53  [main] 	most application stuff but whenever you do something with services
10:27:53  [main] 	there will be a security dialogue or things will break! So think 
10:27:53  [main] 	about running this application with administrator rights!
10:27:53  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
10:27:53  [main] 	Checking for prerequisites
10:27:53  [main] 	All prerequisites found
10:27:53  [main] 	Initializing Modules
10:27:53  [main] 	The FileZilla module is disabled
10:27:53  [main] 	The Mercury module is disabled
10:27:53  [main] 	Starting Check-Timer
10:27:53  [main] 	Control Panel Ready
10:27:55  [Apache] 	Attempting to start Apache app...
10:27:55  [Apache] 	Status change detected: running
10:27:56  [mysql] 	Attempting to start MySQL app...
10:27:56  [mysql] 	Status change detected: running
18:30:47  [main] 	Deinitializing Modules
18:30:47  [main] 	Deinitializing Control Panel

11:28:41  [main] 	Initializing Control Panel
11:28:41  [main] 	Windows Version:  Enterprise  64-bit
11:28:41  [main] 	XAMPP Version: 7.3.9
11:28:41  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
11:28:41  [main] 	You are not running with administrator rights! This will work for
11:28:41  [main] 	most application stuff but whenever you do something with services
11:28:41  [main] 	there will be a security dialogue or things will break! So think 
11:28:41  [main] 	about running this application with administrator rights!
11:28:41  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
11:28:41  [main] 	Checking for prerequisites
11:28:42  [main] 	All prerequisites found
11:28:42  [main] 	Initializing Modules
11:28:42  [main] 	The FileZilla module is disabled
11:28:42  [main] 	The Mercury module is disabled
11:28:42  [main] 	Starting Check-Timer
11:28:42  [main] 	Control Panel Ready
11:28:45  [Apache] 	Attempting to start Apache app...
11:28:45  [Apache] 	Status change detected: running
11:28:45  [mysql] 	Attempting to start MySQL app...
11:28:45  [mysql] 	Status change detected: running
11:55:24  [main] 	Deinitializing Modules
11:55:24  [main] 	Deinitializing Control Panel

19:13:10  [main] 	Initializing Control Panel
19:13:10  [main] 	Windows Version:  Enterprise  64-bit
19:13:10  [main] 	XAMPP Version: 7.3.9
19:13:10  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
19:13:10  [main] 	You are not running with administrator rights! This will work for
19:13:10  [main] 	most application stuff but whenever you do something with services
19:13:10  [main] 	there will be a security dialogue or things will break! So think 
19:13:10  [main] 	about running this application with administrator rights!
19:13:10  [main] 	XAMPP Installation Directory: "c:\users\jorou\downloads\teraonlineserver_shock_1732\web\"
19:13:10  [main] 	Checking for prerequisites
19:13:10  [main] 	All prerequisites found
19:13:10  [main] 	Initializing Modules
19:13:10  [main] 	The FileZilla module is disabled
19:13:10  [main] 	The Mercury module is disabled
19:13:10  [main] 	Starting Check-Timer
19:13:10  [main] 	Control Panel Ready
19:13:11  [Apache] 	Attempting to start Apache app...
19:13:12  [Apache] 	Status change detected: running
19:13:12  [mysql] 	Attempting to start MySQL app...
19:13:12  [mysql] 	Status change detected: running
20:13:31  [mysql] 	Attempting to stop MySQL app...
20:13:32  [mysql] 	Status change detected: stopped
20:13:32  [Apache] 	Attempting to stop Apache (PID: 3388)
20:13:32  [Apache] 	Attempting to stop Apache (PID: 8444)
20:13:32  [Apache] 	Status change detected: stopped
23:09:20  [main] 	Deinitializing Modules
23:09:20  [main] 	Deinitializing Control Panel

23:47:55  [main] 	Initializing Control Panel
23:47:55  [main] 	Windows Version:  Enterprise  64-bit
23:47:55  [main] 	XAMPP Version: 7.3.9
23:47:55  [main] 	Control Panel Version: 3.2.4  [ Compiled: Jun 5th 2019 ]
23:47:55  [main] 	You are not running with administrator rights! This will work for
